343304 7.250000 43.700001
850726 5.376390 43.296700
441802 1.433330 43.599998
257351 3.883330 43.599998
284970 -1.550000 47.216702
271782 7.750000 48.583302
484344 4.841390 45.758900
2243833 2.344450 48.860001
