0 33
33 2
2 1
1 7
7 10
10 23
23 8
7 14
14 26
26 27
27 13
14 22
22 34
27 4
4 5
5 25
25 24
24 19
19 20
20 18
18 36
36 29
29 35
29 37
37 38
38 30
30 31
31 3
30 32
32 21
35 16
16 12
12 28
28 17
17 15
15 11
34 9
11 6
